NodeOverlap,123,123,102,71,62,60,53,18,28,17,25,23,1,46,0,0,0,0,0,0,0,5,0,0,5,6,4,3,3,2,3,2,3,2,3,0,3,3,2,0,2,2,1,0,0,1,1,1,0,8,8,7,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C6: 2,C34: 2,C21: 2,C39: 2,C33: 2,C3: 3,C8: 17,C40: 18,C5: 123,C1: 143,C44: 2,C36: 5,C10: 104,C30: 3,C18: 62,C13: 73,C29: 60,C37: 53,C47: 46,C19: 2,C35: 2,C50: 4,C23: 5,C38: 7,C16: 4,C43: 4,C42: 24,C53: 5,C14: 29,C48: 3,C26: 26,C52: 6,C51: 5,C27: 7,C9: 3,C32: 3,C25: 3,C4: 18,C2: 16,C15: 4,C24: 8,C7: 15,C20: 15,C12: 14,C17: 8,C31: 7,C41: 6,C11: 5,C46: 8,C45: 1,C49: 1,C28: 1,C22: 1
C6: 2,0.0,0.00011686170572329597,0.0021756424157101197,0.008980100234759533,0.009286830784879314,0.012348386393853128,0.018785391264517958,0.019406638526128242,0.019494071099392364,0.01955731826142924,0.02270210741063446,0.02400344093713121,0.024385691962587854,0.02695287017201694,0.02775899862577977,0.02845060631651944,0.02858860463942336,0.030791553091604886,0.03160364097264001,0.038542339525140495,0.046587689344633136,0.05318681972075323,0.05501982804190866,0.0605087081830972,0.06051441308864265,0.07001001680202346,0.07244730248227098,0.07269720020543201,0.07699357420368852,0.07789737820016285,0.08652942943477142,0.08714778182952494,0.09632656346693216,0.1048775814513354,0.12032330680310956,0.1299745795173591,0.13725538381944002,0.1405354514772292,0.1433434932607725,0.14701461560244927,0.1515673992301063,0.16392650527601949,0.16392650527601949,0.16534273772116231,0.17685144388942026,0.21653767487113804,0.21746072892741009,0.2471748690354737,0.4097531884453675,0.474981738495252,0.474981738495252,0.474981738495252,0.474981738495252
Deviation,-,5%,10%,15%,15%,15%,20%,20%,20%,20%,20%,20%,25%,25%,25%,25%,25%,25%,25%,30%,30%,30%,35%,35%,35%,35%,35%,35%,40%,40%,40%,40%,40%,45%,45%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C7: 15,C20: 15,C12: 14,C2: 16,C4: 18,C26: 26,C14: 29,C42: 24,C1: 143,C5: 123,C10: 104,C13: 73,C24: 8,C18: 62,C29: 60,C8: 17,C38: 7,C27: 7,C37: 53,C47: 46,C40: 18,C52: 6,C51: 5,C41: 6,C36: 5,C23: 5,C53: 5,C50: 4,C43: 4,C16: 4,C48: 3,C3: 3,C15: 4,C17: 8,C30: 3,C31: 7,C9: 3,C25: 3,C32: 3,C46: 8,C33: 2,C11: 5,C44: 2,C19: 2,C39: 2,C6: 2,C34: 2,C21: 2,C45: 1,C49: 1,C22: 1,C28: 1,C35: 2
C7: 15,0.0,0.0,0.00017316028107599186,0.0008053416827295902,0.0010615936896180126,0.007191402620153802,0.007728198534478976,0.009215991441134531,0.011996204053211357,0.01221097180468442,0.01283458567044348,0.01605210637391178,0.016369747814077858,0.01672275446269111,0.0173135017192392,0.01876718976789547,0.01933018669956523,0.01965036606688441,0.0196577554425944,0.020093013667035937,0.020902567600307457,0.03068856401685328,0.032695303337702174,0.032886554690952606,0.048958648267782005,0.04901264708651547,0.051061772459896015,0.06524436937665443,0.07313616903234861,0.07580262618729218,0.07864885140721875,0.08256225409986498,0.0833500513859808,0.08868753408254726,0.08954854591792061,0.09972210023817933,0.10388749051328904,0.11127209435857988,0.11469742375791488,0.12208831882390656,0.13624336716939886,0.1530086847812081,0.16352448807413042,0.16356486067255252,0.1635968144042751,0.16392650527601949,0.16397586850469814,0.16415208806963574,0.17963410934237345,0.17963410934237345,0.17963410934237345,0.17963410934237345,0.1848211878342485
Deviation,-,5%,5%,10%,15%,30%,30%,35%,40%,40%,40%,45%,45%,45%,45%,45%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,15,14,14,15,15,1,1,1,15,0,0,0,7,0,0,0,7,7,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
